TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt,t_s
2479080479,41.606488299999995,-86.35651419999999,249.58999633789062,24.950868606567383,22.620868682861328,2479.08
2479179830,41.606491399999996,-86.35651419999999,249.5800018310547,24.949058532714844,22.61905860900879,2479.18
2479280446,41.606494399999995,-86.35651419999999,249.5800018310547,24.94760513305664,22.617605209350586,2479.28
2479379963,41.606497399999995,-86.35651419999999,249.5800018310547,24.946178436279297,22.616178512573242,2479.38
2479480445,41.6065003,-86.35651419999999,249.5800018310547,24.94447135925293,22.614471435546875,2479.48
2479579853,41.6065032,-86.35651419999999,249.5800018310547,24.940523147583008,22.610523223876953,2479.58
2479680488,41.606505999999996,-86.35651419999999,249.5699920654297,24.936601638793945,22.60660171508789,2479.68
2479779812,41.6065088,-86.3565143,249.5699920654297,24.93362808227539,22.603628158569336,2479.78
2479880486,41.606511499999996,-86.3565143,249.55999755859375,24.929672241210938,22.599672317504883,2479.88
2479979850,41.6065141,-86.3565144,249.55999755859375,24.92703628540039,22.597036361694336,2479.98
2480080426,41.6065166,-86.3565145,249.55999755859375,24.925783157348633,22.595783233642578,2480.08
2480179868,41.606519,-86.3565145,249.55999755859375,24.925182342529297,22.595182418823242,2480.18
2480280494,41.6065213,-86.3565146,249.55999755859375,24.924943923950195,22.59494400024414,2480.28
2480379960,41.606523599999996,-86.35651469999999,249.55999755859375,24.92448616027832,22.594486236572266,2480.38
2480480439,41.6065257,-86.35651469999999,249.55999755859375,24.921390533447266,22.59139060974121,2480.48
2480579933,41.6065277,-86.3565148,249.54998779296875,24.9173583984375,22.587358474731445,2480.58
2480680425,41.606529699999996,-86.3565149,249.54998779296875,24.911821365356445,22.58182144165039,2480.68
2480779825,41.606531499999996,-86.356515,249.5399932861328,24.90666961669922,22.576669692993164,2480.78
2480880435,41.6065331,-86.356515,249.5399932861328,24.901050567626953,22.5710506439209,2480.88
2480979824,41.6065347,-86.3565151,249.52999877929688,24.896595001220703,22.56659507751465,2480.98
2481080422,41.6065362,-86.3565151,249.52999877929688,24.8951358795166,22.565135955810547,2481.08
2481179819,41.606537499999995,-86.35651519999999,249.52999877929688,24.89532470703125,22.565324783325195,2481.18
2481280462,41.6065387,-86.35651519999999,249.52999877929688,24.892871856689453,22.5628719329834,2481.28
2481379883,41.6065397,-86.3565153,249.51998901367188,24.88795280456543,22.557952880859375,2481.38
2481480627,41.6065407,-86.3565153,249.51998901367188,24.881711959838867,22.551712036132812,2481.481
2481579878,41.6065415,-86.3565153,249.50999450683594,24.875476837158203,22.54547691345215,2481.58
2481680479,41.6065421,-86.3565153,249.5,24.868938446044922,22.538938522338867,2481.68
2481779795,41.6065427,-86.3565153,249.5,24.862407684326172,22.532407760620117,2481.78
2481880506,41.6065432,-86.3565153,249.489990234375,24.85663414001465,22.526634216308594,2481.881
2481979938,41.6065435,-86.3565153,249.489990234375,24.851177215576172,22.521177291870117,2481.98
2482080480,41.6065438,-86.3565153,249.47999572753906,24.844886779785156,22.5148868560791,2482.08
2482179887,41.606544,-86.3565153,249.47000122070312,24.838579177856445,22.50857925415039,2482.18
2482280446,41.6065441,-86.3565153,249.47000122070312,24.831178665161133,22.501178741455078,2482.28
2482379998,41.606544199999995,-86.3565153,249.45999145507812,24.82295799255371,22.492958068847656,2482.38
