TimeUS,Type,pX,pY,pZ,Terrain,vX,vY,vZ,aX,aY,aZ,t_s
2486287278,2,416065472.0,-863564544.0,24857.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.287
2486322024,2,416065472.0,-863564544.0,24856.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.322
2486362353,2,416065472.0,-863564544.0,24855.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.362
2486402205,2,416065472.0,-863564544.0,24854.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.402
2486444452,2,416065472.0,-863564480.0,24852.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.444
2486481950,2,416065472.0,-863564480.0,24851.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.482
2486526094,2,416065472.0,-863564480.0,24849.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.526
2486562260,2,416065472.0,-863564480.0,24848.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.562
2486604665,2,416065472.0,-863564416.0,24847.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.605
2486647101,2,416065472.0,-863564416.0,24845.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.647
2486687278,2,416065472.0,-863564416.0,24844.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.687
2486726090,2,416065472.0,-863564352.0,24842.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.726
2486764720,2,416065472.0,-863564352.0,24841.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.765
2486804579,2,416065472.0,-863564352.0,24839.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.805
2486844449,2,416065472.0,-863564352.0,24837.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.844
2486889729,2,416065472.0,-863564288.0,24836.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.89
2486926177,2,416065472.0,-863564288.0,24834.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.926
2486969607,2,416065472.0,-863564288.0,24833.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2486.97
2487006923,2,416065472.0,-863564224.0,24831.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.007
2487047104,2,416065472.0,-863564224.0,24830.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.047
2487087272,2,416065504.0,-863564224.0,24828.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.087
2487126061,2,416065504.0,-863564160.0,24827.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.126
2487167127,2,416065504.0,-863564160.0,24825.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.167
2487204640,2,416065504.0,-863564160.0,24823.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.205
2487247006,2,416065504.0,-863564096.0,24822.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.247
2487287331,2,416065504.0,-863564096.0,24820.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.287
2487327397,2,416065504.0,-863564096.0,24819.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.327
2487367279,2,416065504.0,-863564032.0,24817.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.367
2487406952,2,416065504.0,-863564032.0,24816.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.407
2487447085,2,416065504.0,-863564032.0,24814.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.447
2487487363,2,416065504.0,-863563968.0,24812.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.487
2487527347,2,416065504.0,-863563968.0,24811.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.527
2487569516,2,416065504.0,-863563968.0,24809.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.57
2487609497,2,416065504.0,-863563904.0,24808.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.609
2487652242,2,416065504.0,-863563904.0,24806.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.652
2487689797,2,416065504.0,-863563904.0,24805.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.69
2487729806,2,416065504.0,-863563840.0,24803.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.73
2487769452,2,416065504.0,-863563840.0,24802.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.769
2487809425,2,416065504.0,-863563840.0,24800.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.809
2487850412,2,416065504.0,-863563776.0,24798.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.85
2487892187,2,416065504.0,-863563776.0,24797.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.892
2487929837,2,416065504.0,-863563712.0,24795.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.93
2487974837,2,416065504.0,-863563712.0,24794.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2487.975
2488009475,2,416065504.0,-863563712.0,24792.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.009
2488054642,2,416065504.0,-863563648.0,24791.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.055
2488089778,2,416065504.0,-863563648.0,24789.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.09
2488129844,2,416065504.0,-863563648.0,24787.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.13
2488169490,2,416065504.0,-863563584.0,24786.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.169
2488212379,2,416065504.0,-863563584.0,24784.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.212
2488250347,2,416065504.0,-863563520.0,24783.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.25
2488289828,2,416065504.0,-863563520.0,24781.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.29
2488331930,2,416065504.0,-863563520.0,24780.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.332
2488374850,2,416065504.0,-863563456.0,24778.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.375
2488412356,2,416065504.0,-863563456.0,24777.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.412
2488452260,2,416065504.0,-863563456.0,24775.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.452
2488492225,2,416065504.0,-863563392.0,24773.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.492
2488532001,2,416065504.0,-863563392.0,24772.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.532
2488571927,2,416065504.0,-863563328.0,24770.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.572
2488612390,2,416065504.0,-863563328.0,24769.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.612
2488652214,2,416065504.0,-863563328.0,24767.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.652
2488694474,2,416065504.0,-863563264.0,24766.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.694
2488732003,2,416065504.0,-863563264.0,24764.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.732
2488771990,2,416065504.0,-863563264.0,24763.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.772
2488812341,2,416065504.0,-863563200.0,24761.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.812
2488852256,2,416065504.0,-863563200.0,24759.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.852
2488896925,2,416065504.0,-863563136.0,24758.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.897
2488937289,2,416065504.0,-863563136.0,24756.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.937
2488979641,2,416065504.0,-863563136.0,24755.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2488.98
2489016022,2,416065504.0,-863563072.0,24753.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.016
2489059504,2,416065504.0,-863563072.0,24752.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.06
2489094517,2,416065504.0,-863563072.0,24750.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.095
2489134440,2,416065536.0,-863563008.0,24748.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.134
2489177390,2,416065536.0,-863563008.0,24747.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.177
2489216013,2,416065536.0,-863562944.0,24745.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.216
2489256965,2,416065536.0,-863562944.0,24744.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.257
2489296934,2,416065536.0,-863562944.0,24742.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.297
2489334547,2,416065536.0,-863562880.0,24741.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.335
2489377415,2,416065536.0,-863562880.0,24739.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.377
2489418514,2,416065536.0,-863562880.0,24738.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.419
2489456906,2,416065536.0,-863562816.0,24736.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.457
2489496962,2,416065536.0,-863562816.0,24734.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.497
2489537332,2,416065536.0,-863562752.0,24733.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.537
2489577345,2,416065536.0,-863562752.0,24731.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.577
2489618688,2,416065536.0,-863562752.0,24730.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.619
2489657027,2,416065536.0,-863562688.0,24728.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.657
2489696946,2,416065536.0,-863562688.0,24727.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.697
2489737302,2,416065536.0,-863562688.0,24725.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.737
2489777325,2,416065536.0,-863562624.0,24724.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.777
2489818578,2,416065536.0,-863562624.0,24722.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.819
2489859488,2,416065536.0,-863562624.0,24720.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.859
2489902282,2,416065536.0,-863562560.0,24719.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.902
2489939818,2,416065536.0,-863562560.0,24717.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.94
2489984605,2,416065536.0,-863562496.0,24716.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2489.985
2490019592,2,416065536.0,-863562496.0,24714.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.02
2490064944,2,416065536.0,-863562496.0,24713.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.065
2490099782,2,416065536.0,-863562496.0,24711.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.1
2490142207,2,416065536.0,-863562432.0,24709.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.142
2490181971,2,416065536.0,-863562432.0,24708.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.182
2490221973,2,416065536.0,-863562432.0,24706.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.222
2490262222,2,416065536.0,-863562368.0,24705.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.262
2490302252,2,416065536.0,-863562368.0,24703.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.302
2490342184,2,416065536.0,-863562368.0,24702.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.342
2490382038,2,416065536.0,-863562304.0,24700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.382
2490426061,2,416065536.0,-863562304.0,24698.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.426
2490464865,2,416065536.0,-863562304.0,24697.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.465
2490502323,2,416065536.0,-863562240.0,24695.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.502
2490542196,2,416065536.0,-863562240.0,24693.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.542
2490584439,2,416065536.0,-863562240.0,24691.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.584
2490626094,2,416065536.0,-863562176.0,24689.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.626
2490664876,2,416065536.0,-863562176.0,24687.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.665
2490704936,2,416065536.0,-863562176.0,24685.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.705
2490744642,2,416065536.0,-863562176.0,24683.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.745
2490784465,2,416065536.0,-863562112.0,24681.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.784
2490827957,2,416065536.0,-863562112.0,24679.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.828
2490864892,2,416065536.0,-863562112.0,24676.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.865
2490904820,2,416065536.0,-863562048.0,24674.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.905
2490944616,2,416065536.0,-863562048.0,24672.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.945
2490989807,2,416065536.0,-863562048.0,24669.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2490.99
2491026069,2,416065568.0,-863562048.0,24667.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.026
2491069499,2,416065568.0,-863561984.0,24665.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.069
2491104778,2,416065568.0,-863561984.0,24662.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.105
2491144612,2,416065568.0,-863561984.0,24660.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.145
2491187405,2,416065568.0,-863561984.0,24657.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.187
2491226109,2,416065568.0,-863561920.0,24655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.226
2491264869,2,416065568.0,-863561920.0,24653.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.265
2491304813,2,416065568.0,-863561920.0,24650.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.305
2491346895,2,416065568.0,-863561856.0,24648.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.347
2491387514,2,416065568.0,-863561856.0,24645.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.388
2491427980,2,416065568.0,-863561856.0,24643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.428
2491467217,2,416065568.0,-863561856.0,24641.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.467
2491507040,2,416065568.0,-863561792.0,24638.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.507
2491547031,2,416065568.0,-863561792.0,24636.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.547
2491587378,2,416065568.0,-863561792.0,24633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.587
2491628054,2,416065568.0,-863561792.0,24631.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.628
2491667193,2,416065568.0,-863561728.0,24629.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.667
2491709470,2,416065568.0,-863561728.0,24626.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.709
2491746989,2,416065568.0,-863561728.0,24624.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.747
2491827873,2,416065568.0,-863561664.0,24622.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.828
2491827982,2,416065568.0,-863561664.0,24619.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.828
2491864894,2,416065568.0,-863561664.0,24617.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.865
2491906947,2,416065568.0,-863561664.0,24614.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.907
2491946928,2,416065568.0,-863561600.0,24612.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.947
2491989784,2,416065568.0,-863561600.0,24609.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2491.99
2492026057,2,416065568.0,-863561600.0,24607.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.026
2492069441,2,416065568.0,-863561600.0,24605.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.069
2492107022,2,416065568.0,-863561536.0,24602.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.107
2492147005,2,416065568.0,-863561536.0,24600.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.147
2492187360,2,416065568.0,-863561536.0,24598.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.187
2492226071,2,416065568.0,-863561536.0,24595.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.226
2492267160,2,416065568.0,-863561472.0,24593.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.267
2492306986,2,416065568.0,-863561472.0,24590.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.307
2492349909,2,416065600.0,-863561472.0,24588.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.35
2492389737,2,416065600.0,-863561472.0,24586.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.39
2492428001,2,416065600.0,-863561408.0,24583.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.428
2492469449,2,416065600.0,-863561408.0,24581.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.469
2492509436,2,416065600.0,-863561408.0,24578.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.509
2492549858,2,416065600.0,-863561408.0,24576.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.55
2492589814,2,416065600.0,-863561344.0,24574.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.59
2492627991,2,416065600.0,-863561344.0,24571.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.628
2492669491,2,416065600.0,-863561344.0,24569.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.669
2492709473,2,416065600.0,-863561344.0,24566.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.709
2492752267,2,416065600.0,-863561344.0,24564.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.752
2492789812,2,416065600.0,-863561280.0,24562.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.79
2492830422,2,416065600.0,-863561280.0,24559.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.83
2492871985,2,416065600.0,-863561280.0,24557.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.872
2492912414,2,416065600.0,-863561280.0,24554.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.912
2492952262,2,416065600.0,-863561280.0,24552.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.952
2492997058,2,416065600.0,-863561216.0,24549.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2492.997
2493031930,2,416065600.0,-863561216.0,24547.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.032
2493074851,2,416065600.0,-863561216.0,24545.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.075
2493116059,2,416065600.0,-863561216.0,24542.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.116
2493152227,2,416065600.0,-863561216.0,24540.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.152
2493194403,2,416065600.0,-863561216.0,24537.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.194
2493234416,2,416065600.0,-863561216.0,24535.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.234
2493271952,2,416065600.0,-863561152.0,24533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.272
2493312358,2,416065600.0,-863561152.0,24530.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.312
2493354600,2,416065600.0,-863561152.0,24528.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.355
2493397042,2,416065600.0,-863561152.0,24525.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.397
2493437793,2,416065600.0,-863561152.0,24523.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.438
2493474831,2,416065600.0,-863561152.0,24521.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.475
2493514857,2,416065600.0,-863561152.0,24518.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.515
2493554776,2,416065600.0,-863561152.0,24516.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.555
2493596936,2,416065600.0,-863561088.0,24514.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.597
2493637785,2,416065600.0,-863561088.0,24511.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.638
2493674888,2,416065600.0,-863561088.0,24509.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.675
2493716055,2,416065600.0,-863561088.0,24506.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.716
2493754702,2,416065632.0,-863561088.0,24504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.755
2493796917,2,416065632.0,-863561088.0,24502.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.797
2493837750,2,416065632.0,-863561088.0,24499.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.838
2493877406,2,416065632.0,-863561088.0,24497.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.877
2493916063,2,416065632.0,-863561088.0,24495.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.916
2493956961,2,416065632.0,-863561088.0,24492.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2493.957
2493999817,2,416065632.0,-863561088.0,24490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.0
2494037730,2,416065632.0,-863561088.0,24488.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.038
2494081948,2,416065632.0,-863561088.0,24486.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.082
2494118490,2,416065632.0,-863561088.0,24484.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.118
2494157037,2,416065632.0,-863561024.0,24482.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.157
2494196975,2,416065632.0,-863561024.0,24480.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.197
2494237863,2,416065632.0,-863561024.0,24478.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.238
2494277347,2,416065632.0,-863561024.0,24477.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.277
2494318474,2,416065632.0,-863561024.0,24475.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.318
2494359455,2,416065632.0,-863561024.0,24474.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.359
2494399794,2,416065632.0,-863561024.0,24472.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.4
2494440337,2,416065632.0,-863561024.0,24471.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.44
2494480320,2,416065632.0,-863561024.0,24470.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.48
2494518455,2,416065632.0,-863561024.0,24469.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.518
2494559456,2,416065632.0,-863561024.0,24468.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.559
2494599726,2,416065632.0,-863561024.0,24467.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.6
2494640266,2,416065632.0,-863561024.0,24467.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.64
2494680307,2,416065632.0,-863561024.0,24466.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.68
2494718467,2,416065632.0,-863561024.0,24465.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.718
2494759519,2,416065632.0,-863561024.0,24465.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.76
2494799870,2,416065632.0,-863561024.0,24465.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.8
2494840251,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.84
2494880314,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.88
2494919614,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.92
2494959589,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2494.96
2495004685,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.005
2495040272,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.04
2495084378,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.084
2495122017,2,416065632.0,-863561024.0,24464.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.122
2495162263,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.162
2495202273,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.202
2495240225,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.24
2495281987,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.282
2495322067,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.322
2495362340,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.362
2495404726,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.405
2495444622,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.445
2495484458,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.484
2495526076,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.526
2495564808,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.565
2495604694,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.605
2495644573,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.645
2495684496,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.684
2495726125,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.726
2495767301,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.767
2495806939,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.807
2495846972,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.847
2495894532,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.895
2495927381,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.927
2495967190,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2495.967
2496012931,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2496.013
2496049768,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2496.05
2496092119,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2496.092
2496129900,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2496.13
2496169563,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2496.17
2496209502,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2496.21
2496249841,2,416065632.0,-863561024.0,24463.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2496.25
