TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,t_s
122182850,2,-959,2547,352,0,0,0,0,0,0,1,122182845,122.183
122282985,0,-59,230,481,7,3,-176,0,0,0,1,122282984,122.283
122282985,1,-47,227,473,98,121,-96,0,0,0,1,122282982,122.283
122282985,2,-993,2557,403,0,0,0,0,0,0,1,122282980,122.283
122382908,0,-59,218,486,7,3,-176,0,0,0,1,122382906,122.383
122382908,1,-42,220,476,98,121,-96,0,0,0,1,122382904,122.383
122382908,2,-966,2541,405,0,0,0,0,0,0,1,122382902,122.383
122482882,0,-59,212,490,7,3,-176,0,0,0,1,122482880,122.483
122482882,1,-45,228,480,98,121,-96,0,0,0,1,122482879,122.483
122482882,2,-1025,2584,410,0,0,0,0,0,0,1,122482877,122.483
122583048,0,-61,214,488,7,3,-176,0,0,0,1,122583037,122.583
122583048,1,-47,224,488,98,121,-96,0,0,0,1,122583035,122.583
122583048,2,-1016,2727,415,0,0,0,0,0,0,1,122582915,122.583
122682887,0,-62,231,485,7,3,-176,0,0,0,1,122682886,122.683
122682887,1,-51,235,478,98,121,-96,0,0,0,1,122682884,122.683
122682887,2,-1099,2848,414,0,0,0,0,0,0,1,122682882,122.683
122782903,0,-67,234,478,7,3,-176,0,0,0,1,122782902,122.783
122782903,1,-48,243,472,98,121,-96,0,0,0,1,122782900,122.783
122782903,2,-1114,2952,418,0,0,0,0,0,0,1,122782898,122.783
122882887,0,-76,229,482,7,3,-176,0,0,0,1,122882885,122.883
122882887,1,-56,237,474,98,121,-96,0,0,0,1,122882883,122.883
122882887,2,-1093,3031,404,0,0,0,0,0,0,1,122882882,122.883
122982916,0,-76,219,483,7,3,-176,0,0,0,1,122982915,122.983
122982916,1,-61,237,478,98,121,-96,0,0,0,1,122982913,122.983
122982916,2,-1166,3083,409,0,0,0,0,0,0,1,122982911,122.983
123082911,0,-81,213,485,7,3,-176,0,0,0,1,123082910,123.083
123082911,1,-58,226,477,98,121,-96,0,0,0,1,123082908,123.083
123082911,2,-1155,3064,344,0,0,0,0,0,0,1,123082906,123.083
123182925,0,-80,204,495,7,3,-176,0,0,0,1,123182924,123.183
123182925,1,-61,224,483,98,121,-96,0,0,0,1,123182922,123.183
123182925,2,-1182,3101,343,0,0,0,0,0,0,1,123182920,123.183
123282936,0,-77,202,492,7,3,-176,0,0,0,1,123282934,123.283
123282936,1,-59,223,489,98,121,-96,0,0,0,1,123282931,123.283
123282936,2,-1143,2998,337,0,0,0,0,0,0,1,123282929,123.283
123382889,0,-75,207,491,7,3,-176,0,0,0,1,123382885,123.383
123382889,1,-59,215,488,98,121,-96,0,0,0,1,123382884,123.383
123382889,2,-1155,2888,313,0,0,0,0,0,0,1,123382882,123.383
123483069,0,-74,206,493,7,3,-176,0,0,0,1,123483067,123.483
123483069,1,-55,216,483,98,121,-96,0,0,0,1,123483065,123.483
123483069,2,-1110,2943,236,0,0,0,0,0,0,1,123483064,123.483
123582936,0,-75,206,494,7,3,-176,0,0,0,1,123582935,123.583
123582936,1,-49,222,483,98,121,-96,0,0,0,1,123582933,123.583
123582936,2,-1125,3026,348,0,0,0,0,0,0,1,123582931,123.583
123682947,0,-71,206,494,7,3,-176,0,0,0,1,123682945,123.683
123682947,1,-50,226,485,98,121,-96,0,0,0,1,123682943,123.683
123682947,2,-1142,3074,363,0,0,0,0,0,0,1,123682942,123.683
123782875,0,-73,212,487,7,3,-176,0,0,0,1,123782873,123.783
123782875,1,-52,233,482,98,121,-96,0,0,0,1,123782872,123.783
123782875,2,-1142,3062,295,0,0,0,0,0,0,1,123782870,123.783
123882981,0,-75,214,478,7,3,-176,0,0,0,1,123882979,123.883
123882981,1,-58,228,480,98,121,-96,0,0,0,1,123882977,123.883
123882981,2,-1160,2989,379,0,0,0,0,0,0,1,123882975,123.883
123982873,0,-75,218,486,7,3,-176,0,0,0,1,123982872,123.983
123982873,1,-65,235,480,98,121,-96,0,0,0,1,123982870,123.983
123982873,2,-1179,3049,333,0,0,0,0,0,0,1,123982868,123.983
124082872,0,-84,217,480,7,3,-176,0,0,0,1,124082870,124.083
124082872,1,-67,240,472,98,121,-96,0,0,0,1,124082869,124.083
124082872,2,-1224,3119,267,0,0,0,0,0,0,1,124082867,124.083
124182922,0,-78,223,478,7,3,-176,0,0,0,1,124182921,124.183
124182922,1,-60,238,478,98,121,-96,0,0,0,1,124182919,124.183
124182922,2,-1185,3180,283,0,0,0,0,0,0,1,124182917,124.183
124282900,0,-78,222,480,7,3,-176,0,0,0,1,124282899,124.283
124282900,1,-66,241,474,98,121,-96,0,0,0,1,124282897,124.283
124282900,2,-1236,3142,262,0,0,0,0,0,0,1,124282895,124.283
124382900,0,-76,224,485,7,3,-176,0,0,0,1,124382898,124.383
124382900,1,-59,247,472,98,121,-96,0,0,0,1,124382897,124.383
124382900,2,-1254,3174,324,0,0,0,0,0,0,1,124382895,124.383
124482919,0,-76,226,479,7,3,-176,0,0,0,1,124482917,124.483
124482919,1,-62,251,470,98,121,-96,0,0,0,1,124482915,124.483
124482919,2,-1239,3270,289,0,0,0,0,0,0,1,124482914,124.483
124582963,0,-79,226,483,7,3,-176,0,0,0,1,124582961,124.583
124582963,1,-60,248,469,98,121,-96,0,0,0,1,124582960,124.583
124582963,2,-1256,3319,283,0,0,0,0,0,0,1,124582958,124.583
124683043,0,-81,216,488,7,3,-176,0,0,0,1,124682997,124.683
124683043,1,-64,242,476,98,121,-96,0,0,0,1,124682995,124.683
124683043,2,-1271,3327,295,0,0,0,0,0,0,1,124682994,124.683
124782947,0,-84,209,492,7,3,-176,0,0,0,1,124782946,124.783
124782947,1,-71,236,480,98,121,-96,0,0,0,1,124782944,124.783
124782947,2,-1282,3336,301,0,0,0,0,0,0,1,124782942,124.783
124882950,0,-84,213,489,7,3,-176,0,0,0,1,124882948,124.883
124882950,1,-65,233,483,98,121,-96,0,0,0,1,124882946,124.883
124882950,2,-1282,3339,314,0,0,0,0,0,0,1,124882945,124.883
124982964,0,-82,213,490,7,3,-176,0,0,0,1,124982962,124.983
124982964,1,-61,235,481,98,121,-96,0,0,0,1,124982961,124.983
124982964,2,-1283,3302,334,0,0,0,0,0,0,1,124982959,124.983
125083010,0,-79,202,489,7,3,-176,0,0,0,1,125083009,125.083
125083010,1,-69,233,477,98,121,-96,0,0,0,1,125083007,125.083
125083010,2,-1281,3355,300,0,0,0,0,0,0,1,125083006,125.083
125183003,0,-81,202,486,7,3,-176,0,0,0,1,125183002,125.183
125183003,1,-59,229,487,98,121,-96,0,0,0,1,125183000,125.183
125183003,2,-1284,3352,252,0,0,0,0,0,0,1,125182973,125.183
125283005,0,-73,201,493,7,3,-176,0,0,0,1,125282925,125.283
125283005,1,-50,219,491,98,121,-96,0,0,0,1,125282924,125.283
125283005,2,-1281,3329,237,0,0,0,0,0,0,1,125282922,125.283
125382869,0,-66,200,497,7,3,-176,0,0,0,1,125382853,125.383
125382869,1,-44,216,487,98,121,-96,0,0,0,1,125382851,125.383
125382869,2,-1344,3413,234,0,0,0,0,0,0,1,125382850,125.383
125482913,0,-64,194,504,7,3,-176,0,0,0,1,125482911,125.483
125482913,1,-43,220,493,98,121,-96,0,0,0,1,125482909,125.483
125482913,2,-1362,3448,255,0,0,0,0,0,0,1,125482908,125.483
125582855,0,-65,191,503,7,3,-176,0,0,0,1,125582854,125.583
125582855,1,-40,224,491,98,121,-96,0,0,0,1,125582852,125.583
125582855,2,-1388,3504,320,0,0,0,0,0,0,1,125582850,125.583
125682867,0,-62,195,504,7,3,-176,0,0,0,1,125682853,125.683
125682867,1,-44,220,486,98,121,-96,0,0,0,1,125682851,125.683
125682867,2,-1370,3484,302,0,0,0,0,0,0,1,125682850,125.683
125782897,0,-70,191,506,7,3,-176,0,0,0,1,125782896,125.783
125782897,1,-39,220,490,98,121,-96,0,0,0,1,125782894,125.783
125782897,2,-1413,3561,276,0,0,0,0,0,0,1,125782891,125.783
125882883,0,-66,194,499,7,3,-176,0,0,0,1,125882882,125.883
125882883,1,-50,222,491,98,121,-96,0,0,0,1,125882877,125.883
125882883,2,-1364,3555,310,0,0,0,0,0,0,1,125882876,125.883
125982903,0,-66,191,497,7,3,-176,0,0,0,1,125982902,125.983
125982903,1,-49,217,486,98,121,-96,0,0,0,1,125982899,125.983
125982903,2,-1425,3640,223,0,0,0,0,0,0,1,125982897,125.983
126082886,0,-72,197,501,7,3,-176,0,0,0,1,126082885,126.083
126082886,1,-49,224,489,98,121,-96,0,0,0,1,126082883,126.083
126082886,2,-1400,3678,243,0,0,0,0,0,0,1,126082881,126.083
126183011,0,-69,189,502,7,3,-176,0,0,0,1,126183009,126.183
126183011,1,-54,216,490,98,121,-96,0,0,0,1,126183002,126.183
126183011,2,-1400,3595,248,0,0,0,0,0,0,1,126182929,126.183
126282954,0,-62,189,506,7,3,-176,0,0,0,1,126282953,126.283
126282954,1,-49,214,489,98,121,-96,0,0,0,1,126282951,126.283
126282954,2,-1351,3489,261,0,0,0,0,0,0,1,126282949,126.283
126382916,0,-61,198,496,7,3,-176,0,0,0,1,126382904,126.383
126382916,1,-45,225,486,98,121,-96,0,0,0,1,126382903,126.383
126382916,2,-1355,3466,319,0,0,0,0,0,0,1,126382849,126.383
126482962,0,-64,208,493,7,3,-176,0,0,0,1,126482960,126.483
126482962,1,-44,233,483,98,121,-96,0,0,0,1,126482958,126.483
126482962,2,-1350,3427,319,0,0,0,0,0,0,1,126482957,126.483
126583018,0,-66,215,485,7,3,-176,0,0,0,1,126583017,126.583
126583018,1,-55,240,479,98,121,-96,0,0,0,1,126583015,126.583
126583018,2,-1358,3359,349,0,0,0,0,0,0,1,126583014,126.583
126683008,0,-72,219,484,7,3,-176,0,0,0,1,126683006,126.683
126683008,1,-61,239,476,98,121,-96,0,0,0,1,126683004,126.683
126683008,2,-1261,3233,295,0,0,0,0,0,0,1,126683003,126.683
126782983,0,-77,219,483,7,3,-176,0,0,0,1,126782982,126.783
126782983,1,-59,240,476,98,121,-96,0,0,0,1,126782980,126.783
126782983,2,-1208,3159,309,0,0,0,0,0,0,1,126782978,126.783
126882943,0,-69,217,489,7,3,-176,0,0,0,1,126882942,126.883
126882943,1,-60,231,478,98,121,-96,0,0,0,1,126882940,126.883
126882943,2,-1204,3035,238,0,0,0,0,0,0,1,126882938,126.883
126982982,0,-77,215,489,7,3,-176,0,0,0,1,126982980,126.983
126982982,1,-61,226,481,98,121,-96,0,0,0,1,126982979,126.983
126982982,2,-1176,3099,324,0,0,0,0,0,0,1,126982977,126.983
127082906,0,-73,207,491,7,3,-176,0,0,0,1,127082904,127.083
127082906,1,-60,221,478,98,121,-96,0,0,0,1,127082903,127.083
127082906,2,-1160,3015,314,0,0,0,0,0,0,1,127082893,127.083
127182899,0,-77,208,490,7,3,-176,0,0,0,1,127182897,127.183
127182899,1,-62,224,477,98,121,-96,0,0,0,1,127182896,127.183
127182899,2,-1161,3011,300,0,0,0,0,0,0,1,127182894,127.183
127282907,0,-71,210,490,7,3,-176,0,0,0,1,127282906,127.283
127282907,1,-60,218,481,98,121,-96,0,0,0,1,127282904,127.283
127282907,2,-1165,3037,274,0,0,0,0,0,0,1,127282902,127.283
127382893,0,-76,210,490,7,3,-176,0,0,0,1,127382892,127.383
127382893,1,-54,231,479,98,121,-96,0,0,0,1,127382890,127.383
127382893,2,-1176,2974,248,0,0,0,0,0,0,1,127382887,127.383
127482904,0,-71,213,484,7,3,-176,0,0,0,1,127482903,127.483
127482904,1,-53,229,478,98,121,-96,0,0,0,1,127482901,127.483
127482904,2,-1181,2951,277,0,0,0,0,0,0,1,127482899,127.483
127582909,0,-77,210,484,7,3,-176,0,0,0,1,127582908,127.583
127582909,1,-62,229,483,98,121,-96,0,0,0,1,127582897,127.583
127582909,2,-1185,2926,213,0,0,0,0,0,0,1,127582885,127.583
127682895,0,-70,204,488,7,3,-176,0,0,0,1,127682893,127.683
127682895,1,-59,229,478,98,121,-96,0,0,0,1,127682891,127.683
127682895,2,-1138,2844,259,0,0,0,0,0,0,1,127682890,127.683
127782955,0,-70,211,489,7,3,-176,0,0,0,1,127782953,127.783
127782955,1,-56,218,479,98,121,-96,0,0,0,1,127782951,127.783
127782955,2,-1114,2727,286,0,0,0,0,0,0,1,127782950,127.783
127882923,0,-67,209,488,7,3,-176,0,0,0,1,127882922,127.883
127882923,1,-58,215,486,98,121,-96,0,0,0,1,127882920,127.883
127882923,2,-1048,2663,287,0,0,0,0,0,0,1,127882918,127.883
127983004,0,-72,209,491,7,3,-176,0,0,0,1,127983002,127.983
127983004,1,-54,209,485,98,121,-96,0,0,0,1,127982998,127.983
127983004,2,-1056,2604,284,0,0,0,0,0,0,1,127982996,127.983
128082950,0,-72,204,491,7,3,-176,0,0,0,1,128082948,128.083
128082950,1,-57,208,484,98,121,-96,0,0,0,1,128082946,128.083
128082950,2,-993,2444,250,0,0,0,0,0,0,1,128082945,128.083
128183013,0,-69,207,494,7,3,-176,0,0,0,1,128183011,128.183
128183013,1,-55,208,482,98,121,-96,0,0,0,1,128183009,128.183
128183013,2,-1006,2366,331,0,0,0,0,0,0,1,128183008,128.183
128282969,0,-69,208,491,7,3,-176,0,0,0,1,128282967,128.283
128282969,1,-58,210,479,98,121,-96,0,0,0,1,128282965,128.283
128282969,2,-985,2396,289,0,0,0,0,0,0,1,128282964,128.283
128382970,0,-69,205,492,7,3,-176,0,0,0,1,128382969,128.383
128382970,1,-58,211,478,98,121,-96,0,0,0,1,128382967,128.383
128382970,2,-937,2318,303,0,0,0,0,0,0,1,128382965,128.383
128482884,0,-74,207,487,7,3,-176,0,0,0,1,128482883,128.483
128482884,1,-58,206,483,98,121,-96,0,0,0,1,128482881,128.483
128482884,2,-932,2304,312,0,0,0,0,0,0,1,128482879,128.483
128582982,0,-75,210,486,7,3,-176,0,0,0,1,128582980,128.583
128582982,1,-63,207,484,98,121,-96,0,0,0,1,128582979,128.583
128582982,2,-893,2263,317,0,0,0,0,0,0,1,128582977,128.583
128682898,0,-68,213,491,7,3,-176,0,0,0,1,128682895,128.683
128682898,1,-57,210,479,98,121,-96,0,0,0,1,128682893,128.683
128682898,2,-973,2275,284,0,0,0,0,0,0,1,128682891,128.683
128782892,0,-69,213,490,7,3,-176,0,0,0,1,128782890,128.783
128782892,1,-59,214,480,98,121,-96,0,0,0,1,128782889,128.783
128782892,2,-935,2288,344,0,0,0,0,0,0,1,128782887,128.783
128882909,0,-68,215,486,7,3,-176,0,0,0,1,128882908,128.883
128882909,1,-59,215,475,98,121,-96,0,0,0,1,128882906,128.883
128882909,2,-929,2272,350,0,0,0,0,0,0,1,128882904,128.883
128982878,0,-72,215,483,7,3,-176,0,0,0,1,128982876,128.983
128982878,1,-64,215,476,98,121,-96,0,0,0,1,128982874,128.983
128982878,2,-954,2215,375,0,0,0,0,0,0,1,128982873,128.983
129082881,0,-71,216,488,7,3,-176,0,0,0,1,129082879,129.083
129082881,1,-64,221,475,98,121,-96,0,0,0,1,129082878,129.083
129082881,2,-901,2238,336,0,0,0,0,0,0,1,129082876,129.083
129182891,0,-66,220,489,7,3,-176,0,0,0,1,129182889,129.183
129182891,1,-59,212,476,98,121,-96,0,0,0,1,129182888,129.183
129182891,2,-931,2203,312,0,0,0,0,0,0,1,129182886,129.183
129282930,0,-74,220,484,7,3,-176,0,0,0,1,129282929,129.283
129282930,1,-61,216,477,98,121,-96,0,0,0,1,129282927,129.283
129282930,2,-893,2180,414,0,0,0,0,0,0,1,129282925,129.283
129382933,0,-77,223,490,7,3,-176,0,0,0,1,129382931,129.383
129382933,1,-64,215,476,98,121,-96,0,0,0,1,129382930,129.383
129382933,2,-911,2181,367,0,0,0,0,0,0,1,129382928,129.383
129482936,0,-80,215,486,7,3,-176,0,0,0,1,129482934,129.483
129482936,1,-62,205,476,98,121,-96,0,0,0,1,129482933,129.483
129482936,2,-886,2153,364,0,0,0,0,0,0,1,129482931,129.483
129582987,0,-75,210,490,7,3,-176,0,0,0,1,129582986,129.583
129582987,1,-65,204,480,98,121,-96,0,0,0,1,129582984,129.583
129582987,2,-888,2139,357,0,0,0,0,0,0,1,129582982,129.583
129682882,0,-75,206,490,7,3,-176,0,0,0,1,129682880,129.683
129682882,1,-68,201,482,98,121,-96,0,0,0,1,129682878,129.683
129682882,2,-885,2096,342,0,0,0,0,0,0,1,129682877,129.683
129783034,0,-77,207,485,7,3,-176,0,0,0,1,129783032,129.783
129783034,1,-67,198,486,98,121,-96,0,0,0,1,129783031,129.783
129783034,2,-876,2120,377,0,0,0,0,0,0,1,129783029,129.783
129882928,0,-74,205,490,7,3,-176,0,0,0,1,129882926,129.883
129882928,1,-62,200,483,98,121,-96,0,0,0,1,129882924,129.883
129882928,2,-876,2107,323,0,0,0,0,0,0,1,129882921,129.883
129982916,0,-73,201,488,7,3,-176,0,0,0,1,129982915,129.983
129982916,1,-62,203,484,98,121,-96,0,0,0,1,129982913,129.983
129982916,2,-864,2124,351,0,0,0,0,0,0,1,129982911,129.983
130082890,0,-70,205,488,7,3,-176,0,0,0,1,130082888,130.083
130082890,1,-62,203,480,98,121,-96,0,0,0,1,130082887,130.083
130082890,2,-855,2079,341,0,0,0,0,0,0,1,130082885,130.083
130182843,0,-70,210,491,7,3,-176,0,0,0,1,130182842,130.183
130182843,1,-59,201,485,98,121,-96,0,0,0,1,130182840,130.183
130182843,2,-822,2025,328,0,0,0,0,0,0,1,130182838,130.183
130282877,0,-67,213,488,7,3,-176,0,0,0,1,130282876,130.283
130282877,1,-60,203,491,98,121,-96,0,0,0,1,130282874,130.283
130282877,2,-851,2090,382,0,0,0,0,0,0,1,130282872,130.283
130382902,0,-71,212,491,7,3,-176,0,0,0,1,130382901,130.383
130382902,1,-58,202,484,98,121,-96,0,0,0,1,130382899,130.383
130382902,2,-861,2054,402,0,0,0,0,0,0,1,130382897,130.383
130482906,0,-71,214,491,7,3,-176,0,0,0,1,130482905,130.483
130482906,1,-57,202,476,98,121,-96,0,0,0,1,130482903,130.483
130482906,2,-784,2051,396,0,0,0,0,0,0,1,130482902,130.483
130582843,0,-69,211,488,7,3,-176,0,0,0,1,130582842,130.583
130582843,1,-59,209,482,98,121,-96,0,0,0,1,130582840,130.583
130582843,2,-862,2086,399,0,0,0,0,0,0,1,130582838,130.583
130682873,0,-71,213,488,7,3,-176,0,0,0,1,130682872,130.683
130682873,1,-50,207,485,98,121,-96,0,0,0,1,130682870,130.683
130682873,2,-820,2004,402,0,0,0,0,0,0,1,130682869,130.683
130782912,0,-67,210,489,7,3,-176,0,0,0,1,130782910,130.783
130782912,1,-53,204,483,98,121,-96,0,0,0,1,130782908,130.783
130782912,2,-821,1969,436,0,0,0,0,0,0,1,130782907,130.783
130882925,0,-64,210,489,7,3,-176,0,0,0,1,130882923,130.883
130882925,1,-54,207,481,98,121,-96,0,0,0,1,130882922,130.883
130882925,2,-813,1986,392,0,0,0,0,0,0,1,130882920,130.883
130982978,0,-58,211,490,7,3,-176,0,0,0,1,130982977,130.983
130982978,1,-49,205,484,98,121,-96,0,0,0,1,130982975,130.983
130982978,2,-821,1968,363,0,0,0,0,0,0,1,130982973,130.983
131082915,0,-56,214,490,7,3,-176,0,0,0,1,131082913,131.083
131082915,1,-46,210,483,98,121,-96,0,0,0,1,131082911,131.083
131082915,2,-839,1961,371,0,0,0,0,0,0,1,131082910,131.083
131182887,0,-58,216,494,7,3,-176,0,0,0,1,131182885,131.183
131182887,1,-48,211,479,98,121,-96,0,0,0,1,131182882,131.183
131182887,2,-804,1997,408,0,0,0,0,0,0,1,131182881,131.183
131283054,0,-68,215,491,7,3,-176,0,0,0,1,131283052,131.283
131283054,1,-51,211,485,98,121,-96,0,0,0,1,131283050,131.283
131283054,2,-860,2081,405,0,0,0,0,0,0,1,131283049,131.283
131383025,0,-65,209,491,7,3,-176,0,0,0,1,131383023,131.383
131383025,1,-48,216,481,98,121,-96,0,0,0,1,131383021,131.383
131383025,2,-874,2163,395,0,0,0,0,0,0,1,131383020,131.383
131482845,0,-63,211,485,7,3,-176,0,0,0,1,131482844,131.483
131482845,1,-58,210,478,98,121,-96,0,0,0,1,131482842,131.483
131482845,2,-895,2273,382,0,0,0,0,0,0,1,131482841,131.483
131582897,0,-71,210,490,7,3,-176,0,0,0,1,131582896,131.583
131582897,1,-52,213,480,98,121,-96,0,0,0,1,131582894,131.583
131582897,2,-939,2325,395,0,0,0,0,0,0,1,131582882,131.583
131682907,0,-72,210,491,7,3,-176,0,0,0,1,131682906,131.683
131682907,1,-57,215,486,98,121,-96,0,0,0,1,131682904,131.683
131682907,2,-937,2408,416,0,0,0,0,0,0,1,131682902,131.683
131782851,0,-73,207,493,7,3,-176,0,0,0,1,131782849,131.783
131782851,1,-59,216,482,98,121,-96,0,0,0,1,131782848,131.783
131782851,2,-988,2391,377,0,0,0,0,0,0,1,131782846,131.783
131882878,0,-66,215,490,7,3,-176,0,0,0,1,131882866,131.883
131882878,1,-59,219,478,98,121,-96,0,0,0,1,131882864,131.883
131882878,2,-1035,2509,370,0,0,0,0,0,0,1,131882850,131.883
131982891,0,-65,213,490,7,3,-176,0,0,0,1,131982889,131.983
131982891,1,-54,224,479,98,121,-96,0,0,0,1,131982888,131.983
131982891,2,-1051,2553,391,0,0,0,0,0,0,1,131982886,131.983
132082888,0,-62,218,489,7,3,-176,0,0,0,1,132082887,132.083
132082888,1,-49,220,482,98,121,-96,0,0,0,1,132082885,132.083
132082888,2,-1058,2585,392,0,0,0,0,0,0,1,132082883,132.083
132182882,0,-66,216,489,7,3,-176,0,0,0,1,132182881,132.183
132182882,1,-54,221,483,98,121,-96,0,0,0,1,132182876,132.183
132182882,2,-1074,2636,457,0,0,0,0,0,0,1,132182875,132.183
132282927,0,-73,202,487,7,3,-176,0,0,0,1,132282926,132.283
132282927,1,-57,221,483,98,121,-96,0,0,0,1,132282924,132.283
132282927,2,-1043,2630,380,0,0,0,0,0,0,1,132282923,132.283
132382923,0,-67,204,491,7,3,-176,0,0,0,1,132382919,132.383
132382923,1,-58,212,488,98,121,-96,0,0,0,1,132382918,132.383
132382923,2,-1050,2638,422,0,0,0,0,0,0,1,132382916,132.383
132483031,0,-72,200,501,7,3,-176,0,0,0,1,132483029,132.483
132483031,1,-60,202,486,98,121,-96,0,0,0,1,132483022,132.483
132483031,2,-1025,2616,379,0,0,0,0,0,0,1,132482978,132.483
132582928,0,-72,191,501,7,3,-176,0,0,0,1,132582926,132.583
132582928,1,-56,200,491,98,121,-96,0,0,0,1,132582924,132.583
132582928,2,-1035,2596,367,0,0,0,0,0,0,1,132582923,132.583
132682933,0,-73,186,500,7,3,-176,0,0,0,1,132682931,132.683
132682933,1,-58,194,495,98,121,-96,0,0,0,1,132682929,132.683
132682933,2,-1029,2550,385,0,0,0,0,0,0,1,132682928,132.683
132782960,0,-73,188,498,7,3,-176,0,0,0,1,132782959,132.783
132782960,1,-56,193,495,98,121,-96,0,0,0,1,132782957,132.783
132782960,2,-1046,2560,385,0,0,0,0,0,0,1,132782955,132.783
132882974,0,-72,196,498,7,3,-176,0,0,0,1,132882972,132.883
132882974,1,-57,198,490,98,121,-96,0,0,0,1,132882970,132.883
132882974,2,-1035,2537,438,0,0,0,0,0,0,1,132882969,132.883
132982902,0,-76,197,497,7,3,-176,0,0,0,1,132982900,132.983
132982902,1,-60,200,490,98,121,-96,0,0,0,1,132982899,132.983
132982902,2,-1006,2493,444,0,0,0,0,0,0,1,132982897,132.983
133082954,0,-70,202,491,7,3,-176,0,0,0,1,133082952,133.083
133082954,1,-59,204,489,98,121,-96,0,0,0,1,133082950,133.083
133082954,2,-973,2464,431,0,0,0,0,0,0,1,133082949,133.083
133182942,0,-70,203,493,7,3,-176,0,0,0,1,133182940,133.183
133182942,1,-57,203,482,98,121,-96,0,0,0,1,133182938,133.183
133182942,2,-980,2444,407,0,0,0,0,0,0,1,133182930,133.183
133283006,0,-69,205,490,7,3,-176,0,0,0,1,133283005,133.283
133283006,1,-56,206,486,98,121,-96,0,0,0,1,133283003,133.283
133283006,2,-1002,2445,394,0,0,0,0,0,0,1,133283001,133.283
133382907,0,-72,203,494,7,3,-176,0,0,0,1,133382906,133.383
133382907,1,-56,207,485,98,121,-96,0,0,0,1,133382904,133.383
133382907,2,-1007,2451,454,0,0,0,0,0,0,1,133382902,133.383
133482918,0,-70,209,497,7,3,-176,0,0,0,1,133482916,133.483
133482918,1,-57,208,488,98,121,-96,0,0,0,1,133482914,133.483
133482918,2,-983,2368,460,0,0,0,0,0,0,1,133482913,133.483
133582875,0,-71,212,488,7,3,-176,0,0,0,1,133582874,133.583
133582875,1,-56,215,486,98,121,-96,0,0,0,1,133582872,133.583
133582875,2,-959,2343,457,0,0,0,0,0,0,1,133582870,133.583
133682900,0,-71,214,487,7,3,-176,0,0,0,1,133682898,133.683
133682900,1,-55,216,479,98,121,-96,0,0,0,1,133682896,133.683
133682900,2,-953,2335,420,0,0,0,0,0,0,1,133682895,133.683
133782879,0,-70,220,489,7,3,-176,0,0,0,1,133782878,133.783
133782879,1,-59,217,478,98,121,-96,0,0,0,1,133782876,133.783
133782879,2,-964,2380,388,0,0,0,0,0,0,1,133782874,133.783
133882883,0,-67,212,483,7,3,-176,0,0,0,1,133882881,133.883
133882883,1,-55,218,483,98,121,-96,0,0,0,1,133882880,133.883
133882883,2,-1028,2403,340,0,0,0,0,0,0,1,133882878,133.883
133982915,0,-60,215,485,7,3,-176,0,0,0,1,133982913,133.983
133982915,1,-46,219,479,98,121,-96,0,0,0,1,133982911,133.983
133982915,2,-1022,2475,400,0,0,0,0,0,0,1,133982910,133.983
134082952,0,-65,218,492,7,3,-176,0,0,0,1,134082951,134.083
134082952,1,-49,222,480,98,121,-96,0,0,0,1,134082949,134.083
134082952,2,-1025,2525,413,0,0,0,0,0,0,1,134082947,134.083
